Name,Team,Opponent,Stat,Line,Date,Time,Sport
Courtland Sutton,DEN,LAC,Rec Targets,9.0,2024-12-19,05:15pm,NFL
Stone Smartt,LAC,DEN,Rec Targets,5.0,2024-12-19,05:15pm,NFL
Devaughn Vele,DEN,LAC,Rec Targets,4.5,2024-12-19,05:15pm,NFL
Quentin Johnston,LAC,DEN,Rec Targets,6.5,2024-12-19,05:15pm,NFL
Ladd McConkey,LAC,DEN,Rec Targets,8.5,2024-12-19,05:15pm,NFL
Troy Franklin,DEN,LAC,Rec Targets,4.0,2024-12-19,05:15pm,NFL
Joshua Palmer,LAC,DEN,Rec Targets,4.0,2024-12-19,05:15pm,NFL
Lil'Jordan Humphrey,DEN,LAC,Rec Targets,1.5,2024-12-19,05:15pm,NFL
Nikola Jokic,DEN,PHX - Christmas Day,Points,30.5,2024-12-25,07:40pm,NBA
Antoine Rozner,Antoine Rozner,RD1,Strokes,69.5,2024-12-19,12:20am,EUROGOLF
Jinggg,Paper Rex x Spotlight,Xipto x Global Esports MAPS 1-2,MAPS 1-2 Kills,35.0,2024-12-19,02:00am,VAL
Juncheng Shang,Juncheng Shang,Nishesh Basavareddy,1st Set - Total Games,6.0,2024-12-19,03:00am,TENNIS LIVE
Juncheng Shang,Juncheng Shang,Nishesh Basavareddy,1st Set - Aces,1.5,2024-12-19,03:00am,TENNIS LIVE
Juncheng Shang,Juncheng Shang,Nishesh Basavareddy,2nd Set - Aces,1.5,2024-12-19,03:00am,TENNIS LIVE
Juncheng Shang,Juncheng Shang,Nishesh Basavareddy,2nd Set - Total Games,6.0,2024-12-19,03:00am,TENNIS LIVE
Juncheng Shang,Juncheng Shang,Nishesh Basavareddy,Fantasy Score,19.0,2024-12-19,03:00am,TENNIS
Juncheng Shang,Juncheng Shang,Nishesh Basavareddy,3rd Set - Aces,1.5,2024-12-19,03:00am,TENNIS LIVE
Juncheng Shang,Juncheng Shang,Nishesh Basavareddy,Aces,5.5,2024-12-19,03:00am,TENNIS
Juncheng Shang,Juncheng Shang,Nishesh Basavareddy,Total Games,23.5,2024-12-19,03:00am,TENNIS
Juncheng Shang,Juncheng Shang,Nishesh Basavareddy,3rd Set - Total Games,6.0,2024-12-19,03:00am,TENNIS LIVE
Juncheng Shang,Juncheng Shang,Nishesh Basavareddy,Break Points Won,2.5,2024-12-19,03:00am,TENNIS
Justin Herbert,LAC,DEN 1Q,Pass Yards,46.5,2024-12-19,05:15pm,NFL1Q
Bo Nix,DEN,LAC,Fantasy Score,17.0,2024-12-19,05:15pm,NFL
Justin Herbert,LAC,DEN,Pass+Rush Yds,246.5,2024-12-19,05:15pm,NFL
Bo Nix,DEN,LAC 1st Half,Fantasy Score,7.5,2024-12-19,05:15pm,NFL1H
Justin Herbert,LAC,DEN,Pass Yards,230.5,2024-12-19,05:15pm,NFL
Justin Herbert,LAC,DEN 1st Half,Pass Yards,116.5,2024-12-19,05:15pm,NFL1H
Justin Herbert,LAC,DEN,Pass Completions,21.0,2024-12-19,05:15pm,NFL
Ladd McConkey,LAC,DEN 1Q,Receiving Yards,12.5,2024-12-19,05:15pm,NFL1Q
Justin Herbert,LAC,DEN,Pass Attempts,33.0,2024-12-19,05:15pm,NFL
Justin Herbert,LAC,DEN,Rush Yards,11.5,2024-12-19,05:15pm,NFL
Gus Edwards,LAC,DEN,Rush Yards in First 5 Attempts,18.5,2024-12-19,05:15pm,NFL
Javonte Williams,DEN,LAC,Longest Rush,11.5,2024-12-19,05:15pm,NFL
Gus Edwards,LAC,DEN 1Q,Rush Yards,7.5,2024-12-19,05:15pm,NFL1Q
Bo Nix,DEN,LAC 1Q,Pass Yards,43.5,2024-12-19,05:15pm,NFL1Q
Bo Nix,DEN,LAC 1Q,Rush Yards,2.5,2024-12-19,05:15pm,NFL1Q
Oleksandr Usyk,Oleksandr Usyk,Tyson Fury,Total Punches Landed,160.5,2024-12-21,02:00pm,BOXING
Tara,Paper Rex x Spotlight,Xipto x Global Esports MAPS 1-2,MAPS 1-2 Kills,21.0,2024-12-19,02:00am,VAL
Rassie van der Dussen,South Africa,Pakistan (T50),Fours,2.5,2024-12-19,04:00am,CRICKET
Rassie van der Dussen,South Africa,Pakistan (T50),1st Inning Runs,30.5,2024-12-19,04:00am,CRICKET
Alex Michelsen,Alex Michelsen,Luca Van Assche,3rd Set - Total Games,6.0,2024-12-19,04:30am,TENNIS LIVE
Alex Michelsen,Alex Michelsen,Luca Van Assche,2nd Set - Total Games,6.0,2024-12-19,04:30am,TENNIS LIVE
Alex Michelsen,Alex Michelsen,Luca Van Assche,1st Set - Aces,2.0,2024-12-19,04:30am,TENNIS LIVE
Alex Michelsen,Alex Michelsen,Luca Van Assche,Break Points Won,2.5,2024-12-19,04:30am,TENNIS
Alex Michelsen,Alex Michelsen,Luca Van Assche,Aces,7.5,2024-12-19,04:30am,TENNIS
Alex Michelsen,Alex Michelsen,Luca Van Assche,1st Set - Total Games,6.0,2024-12-19,04:30am,TENNIS LIVE
Alex Michelsen,Alex Michelsen,Luca Van Assche,2nd Set - Aces,2.0,2024-12-19,04:30am,TENNIS LIVE
Alex Michelsen,Alex Michelsen,Luca Van Assche,3rd Set - Aces,2.0,2024-12-19,04:30am,TENNIS LIVE
Alex Michelsen,Alex Michelsen,Luca Van Assche,Fantasy Score,21.5,2024-12-19,04:30am,TENNIS
Alex Michelsen,Alex Michelsen,Luca Van Assche,Total Games,23.5,2024-12-19,04:30am,TENNIS
Justin Herbert,LAC,DEN,Fantasy Score,16.0,2024-12-19,05:15pm,NFL
Kimani Vidal,LAC,DEN,Longest Rush,9.5,2024-12-19,05:15pm,NFL
Justin Herbert,LAC,DEN 1st Half,Fantasy Score,7.5,2024-12-19,05:15pm,NFL1H
Bo Nix,DEN,LAC,Pass Completions,21.0,2024-12-19,05:15pm,NFL
Bo Nix,DEN,LAC,Pass Attempts,33.0,2024-12-19,05:15pm,NFL
Bo Nix,DEN,LAC 1st Half,Pass Yards,113.5,2024-12-19,05:15pm,NFL1H
Javonte Williams,DEN,LAC,Rush Yards in First 5 Attempts,16.5,2024-12-19,05:15pm,NFL
Bo Nix,DEN,LAC,Rush Yards,20.5,2024-12-19,05:15pm,NFL
Ladd McConkey,LAC,DEN,Receptions,6.0,2024-12-19,05:15pm,NFL
Bo Nix,DEN,LAC,Pass+Rush Yds,247.5,2024-12-19,05:15pm,NFL
Bo Nix,DEN,LAC,Pass Yards,227.5,2024-12-19,05:15pm,NFL
Courtland Sutton,DEN,LAC 1Q,Receiving Yards,11.5,2024-12-19,05:15pm,NFL1Q
Oleksandr Usyk,Oleksandr Usyk,Tyson Fury,Fantasy Score,98.5,2024-12-21,02:00pm,BOXING
Casey Jarvis,C. Jarvis,RD1,Strokes,70.5,2024-12-18,11:50pm,EUROGOLF
Kohaibi,Paper Rex x Spotlight,Xipto x Global Esports MAPS 1-2,MAPS 1-2 Kills,24.5,2024-12-19,02:00am,VAL
Saim Ayub,Pakistan,South Africa (T50),Fours,2.5,2024-12-19,04:00am,CRICKET
Arthur Fils,Arthur Fils,Jakub Mensik,2nd Set - Total Games,6.5,2024-12-19,08:00am,TENNIS LIVE
Arthur Fils,Arthur Fils,Jakub Mensik,1st Set - Aces,2.5,2024-12-19,08:00am,TENNIS LIVE
Arthur Fils,Arthur Fils,Jakub Mensik,2nd Set - Aces,2.5,2024-12-19,08:00am,TENNIS LIVE
Arthur Fils,Arthur Fils,Jakub Mensik,Break Points Won,2.0,2024-12-19,08:00am,TENNIS
Arthur Fils,Arthur Fils,Jakub Mensik,Total Games,24.5,2024-12-19,08:00am,TENNIS
Arthur Fils,Arthur Fils,Jakub Mensik,1st Set - Total Games,6.5,2024-12-19,08:00am,TENNIS LIVE
Arthur Fils,Arthur Fils,Jakub Mensik,3rd Set - Total Games,6.5,2024-12-19,08:00am,TENNIS LIVE
Arthur Fils,Arthur Fils,Jakub Mensik,3rd Set - Aces,2.5,2024-12-19,08:00am,TENNIS LIVE
Arthur Fils,Arthur Fils,Jakub Mensik,Fantasy Score,19.5,2024-12-19,08:00am,TENNIS
Arthur Fils,Arthur Fils,Jakub Mensik,Aces,9.5,2024-12-19,08:00am,TENNIS
Quentin Johnston,LAC,DEN 1st Half,Receiving Yards,20.5,2024-12-19,05:15pm,NFL1H
Ladd McConkey + Courtland Sutton,LAC/DEN,DEN/LAC,Receiving Yards (Combo),130.5,2024-12-19,05:15pm,NFL
Quentin Johnston,LAC,DEN,Receiving Yards,41.5,2024-12-19,05:15pm,NFL
Quentin Johnston,LAC,DEN,Longest Reception,18.5,2024-12-19,05:15pm,NFL
Courtland Sutton,DEN,LAC 1st Half,Fantasy Score,6.5,2024-12-19,05:15pm,NFL1H
Courtland Sutton,DEN,LAC,Fantasy Score,14.0,2024-12-19,05:15pm,NFL
Quentin Johnston,LAC,DEN,Receptions,3.5,2024-12-19,05:15pm,NFL
Devaughn Vele,DEN,LAC,Receptions,3.0,2024-12-19,05:15pm,NFL
Justin Herbert,LAC,DEN,Longest Rush,7.5,2024-12-19,05:15pm,NFL
Tyson Fury,"""The Gypsy King""",Oleksandr Usyk,Total Punches Landed,150.5,2024-12-21,02:00pm,BOXING
Richard Mansell,R. Mansell,RD1,Strokes,70.5,2024-12-19,12:30am,EUROGOLF
f0rsakeN,Paper Rex x Spotlight,Xipto x Global Esports MAPS 1-2,MAPS 1-2 Kills,34.5,2024-12-19,02:00am,VAL
Aiden Markram,South Africa,Pakistan (T50),Fours,2.5,2024-12-19,04:00am,CRICKET
Joao Fonseca,Joao Fonseca,Learner Tien,3rd Set - Aces,2.5,2024-12-19,09:30am,TENNIS LIVE
Joao Fonseca,Joao Fonseca,Learner Tien,Break Points Won,2.0,2024-12-19,09:30am,TENNIS
Joao Fonseca,Joao Fonseca,Learner Tien,Fantasy Score,15.0,2024-12-19,09:30am,TENNIS
Joao Fonseca,Joao Fonseca,Learner Tien,2nd Set - Aces,2.5,2024-12-19,09:30am,TENNIS LIVE
Joao Fonseca,Joao Fonseca,Learner Tien,Total Games,24.5,2024-12-19,09:30am,TENNIS
Joao Fonseca,Joao Fonseca,Learner Tien,1st Set - Aces,2.5,2024-12-19,09:30am,TENNIS LIVE
Joao Fonseca,Joao Fonseca,Learner Tien,2nd Set - Total Games,6.0,2024-12-19,09:30am,TENNIS LIVE
Joao Fonseca,Joao Fonseca,Learner Tien,3rd Set - Total Games,6.0,2024-12-19,09:30am,TENNIS LIVE
Joao Fonseca,Joao Fonseca,Learner Tien,Aces,8.0,2024-12-19,09:30am,TENNIS
Joao Fonseca,Joao Fonseca,Learner Tien,1st Set - Total Games,6.0,2024-12-19,09:30am,TENNIS LIVE
Courtland Sutton,DEN,LAC,Receiving Yards,64.5,2024-12-19,05:15pm,NFL
Ladd McConkey,LAC,DEN 1st Half,Fantasy Score,6.5,2024-12-19,05:15pm,NFL1H
Courtland Sutton,DEN,LAC,Receptions,5.0,2024-12-19,05:15pm,NFL
Bo Nix,DEN,LAC,Longest Rush,10.5,2024-12-19,05:15pm,NFL
Courtland Sutton,DEN,LAC 1st Half,Receiving Yards,33.5,2024-12-19,05:15pm,NFL1H
Ladd McConkey,LAC,DEN,Fantasy Score,14.5,2024-12-19,05:15pm,NFL
Courtland Sutton,DEN,LAC,Longest Reception,23.5,2024-12-19,05:15pm,NFL
Serhii Bohachuk,Serhii Bohachuk,Ishmael Davis,Fight Time (Mins),24.5,2024-12-21,02:00pm,BOXING
something,Paper Rex x Spotlight,Xipto x Global Esports MAPS 1-2,MAPS 1-2 Kills,34.0,2024-12-19,02:00am,VAL
Mohammad Rizwan,Pakistan,South Africa (T50),Fours,2.5,2024-12-19,04:00am,CRICKET
Devaughn Vele,DEN,LAC 1st Half,Fantasy Score,3.5,2024-12-19,05:15pm,NFL1H
Ladd McConkey,LAC,DEN,Longest Reception,21.5,2024-12-19,05:15pm,NFL
Stone Smartt,LAC,DEN,Receptions,3.5,2024-12-19,05:15pm,NFL
Ladd McConkey,LAC,DEN,Receiving Yards,67.5,2024-12-19,05:15pm,NFL
Devaughn Vele,DEN,LAC,Fantasy Score,7.0,2024-12-19,05:15pm,NFL
Ladd McConkey,LAC,DEN 1st Half,Receiving Yards,34.5,2024-12-19,05:15pm,NFL1H
Kr1stal,Xipto x Global Esports,Paper Rex x Spotlight MAPS 1-2,MAPS 1-2 Kills,30.0,2024-12-19,02:00am,VAL
Quentin Johnston,LAC,DEN 1st Half,Fantasy Score,4.5,2024-12-19,05:15pm,NFL1H
Devaughn Vele,DEN,LAC,Receiving Yards,30.5,2024-12-19,05:15pm,NFL
Devaughn Vele,DEN,LAC,Longest Reception,15.5,2024-12-19,05:15pm,NFL
Quentin Johnston,LAC,DEN,Fantasy Score,9.5,2024-12-19,05:15pm,NFL
kellyS,Xipto x Global Esports,Paper Rex x Spotlight MAPS 1-2,MAPS 1-2 Kills,30.5,2024-12-19,02:00am,VAL
Joshua Palmer,LAC,DEN,Longest Reception,16.5,2024-12-19,05:15pm,NFL
Marvin Mims,DEN,LAC,Fantasy Score,6.0,2024-12-19,05:15pm,NFL
Marvin Mims Jr.,DEN,LAC 1st Half,Fantasy Score,3.0,2024-12-19,05:15pm,NFL1H
Cameron Dicker + Wil Lutz,LAC/DEN,DEN/LAC,Longest FG Made Yds (Combo),48.5,2024-12-19,05:15pm,NFL
enerii,Xipto x Global Esports,Paper Rex x Spotlight MAPS 1-2,MAPS 1-2 Kills,29.5,2024-12-19,02:00am,VAL
Cameron Dicker + Wil Lutz,LAC/DEN,DEN/LAC,Shortest FG Made Yds (Combo),26.5,2024-12-19,05:15pm,NFL
Stone Smartt,LAC,DEN 1st Half,Fantasy Score,4.0,2024-12-19,05:15pm,NFL1H
Stone Smartt,LAC,DEN,Fantasy Score,8.5,2024-12-19,05:15pm,NFL
Papi,Xipto x Global Esports,Paper Rex x Spotlight MAPS 1-2,MAPS 1-2 Kills,27.5,2024-12-19,02:00am,VAL
Destiny Udogie,Tottenham,Man Utd,Passes Attempted,38.5,2024-12-19,12:00pm,SOCCER
Djed Spence,Tottenham,Man Utd,Attempted Dribbles,1.5,2024-12-19,12:00pm,SOCCER
Dominic Solanke,Tottenham,Man Utd,Shots On Target,0.5,2024-12-19,12:00pm,SOCCER
Bruno Fernandes,Man Utd,Tottenham,Shots,2.0,2024-12-19,12:00pm,SOCCER
Kobbie Mainoo,Man Utd,Tottenham,Tackles,1.5,2024-12-19,12:00pm,SOCCER
Bruno Fernandes,Man Utd,Tottenham,Tackles,2.0,2024-12-19,12:00pm,SOCCER
Amad Diallo,Man Utd,Tottenham,Tackles,2.0,2024-12-19,12:00pm,SOCCER
Amad Diallo,Man Utd,Tottenham,Shots On Target,0.5,2024-12-19,12:00pm,SOCCER
Casemiro,Man Utd,Tottenham,Tackles,3.5,2024-12-19,12:00pm,SOCCER
Lisandro Martinez,Man Utd,Tottenham,Passes Attempted,62.5,2024-12-19,12:00pm,SOCCER
Matthijs de Ligt,Man Utd,Tottenham,Fouls,0.5,2024-12-19,12:00pm,SOCCER
Bruno Fernandes,Man Utd,Tottenham,Shots Assisted,2.5,2024-12-19,12:00pm,SOCCER
Matthijs de Ligt,Man Utd,Tottenham,Passes Attempted,55.5,2024-12-19,12:00pm,SOCCER
Joshua Zirkzee,Man Utd,Tottenham,Shots,1.5,2024-12-19,12:00pm,SOCCER
Antony,Man Utd,Tottenham,Shots,1.5,2024-12-19,12:00pm,SOCCER
Radu Dragusin,Tottenham,Man Utd,Fouls,0.5,2024-12-19,12:00pm,SOCCER
Joshua Zirkzee,Man Utd,Tottenham,Shots On Target,0.5,2024-12-19,12:00pm,SOCCER
Antony,Man Utd,Tottenham,Attempted Dribbles,3.5,2024-12-19,12:00pm,SOCCER
Dejan Kulusevski,Tottenham,Man Utd,Shots Assisted,2.5,2024-12-19,12:00pm,SOCCER
Pape Sarr,Tottenham,Man Utd,Tackles,2.0,2024-12-19,12:00pm,SOCCER
Dejan Kulusevski,Tottenham,Man Utd,Shots,1.5,2024-12-19,12:00pm,SOCCER
Brennan Johnson,Tottenham,Man Utd,Shots On Target,0.5,2024-12-19,12:00pm,SOCCER
Son Heung-Min,Tottenham,Man Utd,Shots,2.0,2024-12-19,12:00pm,SOCCER
Yves Bissouma,Tottenham,Man Utd,Tackles,2.0,2024-12-19,12:00pm,SOCCER
Pedro Porro,Tottenham,Man Utd,Passes Attempted,44.5,2024-12-19,12:00pm,SOCCER
Radu Dragusin,Tottenham,Man Utd,Clearances,3.5,2024-12-19,12:00pm,SOCCER
Altay Bayindir,Man Utd,Tottenham,Goalie Saves,3.0,2024-12-19,12:00pm,SOCCER
Brennan Johnson,Tottenham,Man Utd,Fouls,0.5,2024-12-19,12:00pm,SOCCER
Destiny Udogie,Tottenham,Man Utd,Tackles,2.0,2024-12-19,12:00pm,SOCCER
Pedro Porro,Tottenham,Man Utd,Tackles,2.0,2024-12-19,12:00pm,SOCCER
Wil Lutz,DEN,LAC 1st Half,Fantasy Score,4.0,2024-12-19,05:15pm,NFL1H
Wil Lutz,DEN,LAC,Fantasy Score,8.0,2024-12-19,05:15pm,NFL
Cameron Dicker + Wil Lutz,LAC/DEN,DEN/LAC,FG Made (Combo),3.5,2024-12-19,05:15pm,NFL
Eddie Pepperell,Eddie Pepperell,RD1,Strokes,70.5,2024-12-19,12:30am,EUROGOLF
Alexy,Xipto x Global Esports,Paper Rex x Spotlight MAPS 1-2,MAPS 1-2 Kills,28.5,2024-12-19,02:00am,VAL
Cameron Dicker,LAC,DEN,Fantasy Score,8.5,2024-12-19,05:15pm,NFL
Cameron Dicker,LAC,DEN 1st Half,Fantasy Score,4.5,2024-12-19,05:15pm,NFL1H
Troy Franklin,DEN,LAC,Longest Reception,12.5,2024-12-19,05:15pm,NFL
Maarten Vandevoordt,Leipzig,Bayern Munchen,Goals Allowed,2.5,2024-12-20,11:30am,SOCCER
Lil'Jordan Humphrey,DEN,LAC,Receiving Yards,8.5,2024-12-19,05:15pm,NFL
Gus Edwards,LAC,DEN,Rush Attempts,10.0,2024-12-19,05:15pm,NFL
Gus Edwards,LAC,DEN,Longest Rush,9.5,2024-12-19,05:15pm,NFL
Gus Edwards,LAC,DEN,Rush Yards,35.5,2024-12-19,05:15pm,NFL
Emiliano Martinez,Aston Villa,Man City,Goals Allowed,1.5,2024-12-21,04:30am,SOCCER
Javonte Williams,DEN,LAC,Rush Yards,38.5,2024-12-19,05:15pm,NFL
Javonte Williams,DEN,LAC,Rush+Rec Yds,59.5,2024-12-19,05:15pm,NFL
Javonte Williams,DEN,LAC 1st Half,Rush Yards,20.5,2024-12-19,05:15pm,NFL1H
Javonte Williams,DEN,LAC,Receiving Yards,14.5,2024-12-19,05:15pm,NFL
David Soria,Getafe,Mallorca,Goals Allowed,0.5,2024-12-21,05:00am,SOCCER
Kimani Vidal,LAC,DEN,Rush Yards,26.5,2024-12-19,05:15pm,NFL
Kimani Vidal,LAC,DEN,Rush Attempts,7.5,2024-12-19,05:15pm,NFL
Kimani Vidal,LAC,DEN,Rush+Rec Yds,42.5,2024-12-19,05:15pm,NFL
Audric Estime,DEN,LAC,Rush Yards,24.5,2024-12-19,05:15pm,NFL
Troy Franklin,DEN,LAC 1st Half,Receiving Yards,7.5,2024-12-19,05:15pm,NFL1H
Troy Franklin,DEN,LAC,Receiving Yards,17.5,2024-12-19,05:15pm,NFL
Nikola Vasilj,St. Pauli,Stuttgart,Goals Allowed,2.0,2024-12-21,06:30am,SOCCER
Moritz Nicolas,M'gladbach,Hoffenheim,Goals Allowed,1.5,2024-12-21,06:30am,SOCCER
Justin Herbert,LAC,DEN,Rush Attempts,3.5,2024-12-19,05:15pm,NFL
Josh Palmer,LAC,DEN 1st Half,Receiving Yards,15.5,2024-12-19,05:15pm,NFL1H
Joshua Palmer,LAC,DEN,Receiving Yards,31.5,2024-12-19,05:15pm,NFL
Lukasz Fabianski,West Ham,Brighton,Goals Allowed,1.5,2024-12-21,07:00am,SOCCER
Matz Sels,Nottm Forest,Brentford,Goals Allowed,1.5,2024-12-21,07:00am,SOCCER
Stone Smartt,LAC,DEN,Longest Reception,16.5,2024-12-19,05:15pm,NFL
Stone Smartt,LAC,DEN,Receiving Yards,37.5,2024-12-19,05:15pm,NFL
Stone Smartt,LAC,DEN 1st Half,Receiving Yards,17.5,2024-12-19,05:15pm,NFL1H
Nicola Leali,Genoa,Napoli,Goals Allowed,1.5,2024-12-21,09:00am,SOCCER
Wladimiro Falcone,Lecce,Lazio,Goals Allowed,1.5,2024-12-21,11:45am,SOCCER
Zion Suzuki,Parma,Roma,Goals Allowed,2.0,2024-12-22,03:30am,SOCCER
Wil Lutz,DEN,LAC,Kicking Points,7.0,2024-12-19,05:15pm,NFL
Cameron Dicker,LAC,DEN,Kicking Points,7.5,2024-12-19,05:15pm,NFL
Kamil Grabara,Wolfsburg,Dortmund,Goals Allowed,1.5,2024-12-22,08:30am,SOCCER
Alisson Becker,Liverpool,Tottenham,Goals Allowed,1.5,2024-12-22,08:30am,SOCCER
Marco Carnesecchi,Atalanta,Empoli,Goals Allowed,0.5,2024-12-22,09:00am,SOCCER
Javonte Williams,DEN,LAC,Fantasy Score,10.5,2024-12-19,05:15pm,NFL
Javonte Williams,DEN,LAC 1st Half,Fantasy Score,4.5,2024-12-19,05:15pm,NFL1H
Joan Garcia,Espanyol,Las Palmas,Goals Allowed,1.5,2024-12-22,09:30am,SOCCER
Gus Edwards,LAC,DEN,Fantasy Score,6.5,2024-12-19,05:15pm,NFL
Gus Edwards,LAC,DEN 1st Half,Fantasy Score,3.0,2024-12-19,05:15pm,NFL1H
Troy Franklin,DEN,LAC 1st Half,Fantasy Score,2.5,2024-12-19,05:15pm,NFL1H
Troy Franklin,DEN,LAC,Fantasy Score,4.5,2024-12-19,05:15pm,NFL
Kimani Vidal,LAC,DEN 1st Half,Fantasy Score,3.5,2024-12-19,05:15pm,NFL1H
Kimani Vidal,LAC,DEN,Fantasy Score,7.5,2024-12-19,05:15pm,NFL
Josh Palmer,LAC,DEN 1st Half,Fantasy Score,3.5,2024-12-19,05:15pm,NFL1H
Joshua Palmer,LAC,DEN,Fantasy Score,7.0,2024-12-19,05:15pm,NFL
Kimani Vidal,LAC,DEN,Receiving Yards,11.5,2024-12-19,05:15pm,NFL
Marvin Mims,DEN,LAC,Receiving Yards,25.5,2024-12-19,05:15pm,NFL
Hery,OMG,UP MAP 1,MAP 1 Kills,2.5,2024-12-19,12:00am,LoL
Shai Gilgeous-Alexander,OKC,ORL,Rebs+Asts,10.5,2024-12-19,04:10pm,NBA
Shai Gilgeous-Alexander,OKC,ORL,Pts+Asts,36.0,2024-12-19,04:10pm,NBA
Shai Gilgeous-Alexander,OKC,ORL 1st Half,Pts+Rebs+Asts,20.5,2024-12-19,04:10pm,NBA1H
Shai Gilgeous-Alexander,OKC,ORL,Pts+Rebs,35.5,2024-12-19,04:10pm,NBA
Shai Gilgeous-Alexander,OKC,ORL,Points,29.5,2024-12-19,04:10pm,NBA
Shai Gilgeous-Alexander,OKC,ORL,Pts+Rebs+Asts,41.0,2024-12-19,04:10pm,NBA
Shai Gilgeous-Alexander,OKC,ORL,Rebounds,5.0,2024-12-19,04:10pm,NBA
Shai Gilgeous-Alexander,OKC,ORL,Assists,5.5,2024-12-19,04:10pm,NBA
Shai Gilgeous-Alexander,OKC,ORL 1st Half,Points,15.5,2024-12-19,04:10pm,NBA1H
Heng,OMG,UP MAP 1,MAP 1 Kills,3.5,2024-12-19,12:00am,LoL
Jalen Suggs,ORL,OKC,Points,20.5,2024-12-19,04:10pm,NBA
Jalen Suggs,ORL,OKC,Rebs+Asts,9.0,2024-12-19,04:10pm,NBA
Jalen Suggs,ORL,OKC,Pts+Rebs,24.5,2024-12-19,04:10pm,NBA
Jalen Suggs,ORL,OKC,Pts+Asts,25.0,2024-12-19,04:10pm,NBA
Jalen Suggs,ORL,OKC 1st Half,Points,9.5,2024-12-19,04:10pm,NBA1H
Jalen Suggs,ORL,OKC 1st Half,Pts+Rebs+Asts,14.5,2024-12-19,04:10pm,NBA1H
Jalen Suggs,ORL,OKC,Pts+Rebs+Asts,29.5,2024-12-19,04:10pm,NBA
Patrick Mahomes,KC,HOU,Pass Yards,226.5,2024-12-21,10:00am,NFL
Linfeng,OMG,UP MAP 1,MAP 1 Kills,5.0,2024-12-19,12:00am,LoL
Jalen Williams,OKC,ORL 1st Half,Points,10.5,2024-12-19,04:10pm,NBA1H
Jalen Williams,OKC,ORL,Pts+Rebs+Asts,32.0,2024-12-19,04:10pm,NBA
Jalen Williams,OKC,ORL,Pts+Rebs,27.5,2024-12-19,04:10pm,NBA
Jalen Williams,OKC,ORL,Rebounds,6.0,2024-12-19,04:10pm,NBA
Jalen Williams,OKC,ORL,Points,21.5,2024-12-19,04:10pm,NBA
Jalen Williams,OKC,ORL,Pts+Asts,26.0,2024-12-19,04:10pm,NBA
Jalen Williams,OKC,ORL,Steals,1.5,2024-12-19,04:10pm,NBA
Jalen Williams,OKC,ORL,Blocked Shots,0.5,2024-12-19,04:10pm,NBA
Jalen Williams,OKC,ORL 1st Half,Pts+Rebs+Asts,16.5,2024-12-19,04:10pm,NBA1H
Jalen Williams,OKC,ORL,Rebs+Asts,10.5,2024-12-19,04:10pm,NBA
C.J. Stroud,HOU,KC,Pass Attempts,33.5,2024-12-21,10:00am,NFL
C.J. Stroud,HOU,KC 1st Half,Pass Yards,120.5,2024-12-21,10:00am,NFL1H
C.J. Stroud,HOU,KC,Pass Yards,234.5,2024-12-21,10:00am,NFL
C.J. Stroud,HOU,KC,Pass Completions,21.0,2024-12-21,10:00am,NFL
Starry,OMG,UP MAP 1,MAP 1 Kills,6.0,2024-12-19,12:00am,LoL
Moritz Wagner,ORL,OKC,Steals,0.5,2024-12-19,04:10pm,NBA
Goga Bitadze,ORL,OKC 1st Half,Points,4.5,2024-12-19,04:10pm,NBA1H
Moritz Wagner,ORL,OKC,Pts+Rebs,19.5,2024-12-19,04:10pm,NBA
Goga Bitadze,ORL,OKC,Points,10.0,2024-12-19,04:10pm,NBA
Moritz Wagner,ORL,OKC 1st Half,Points,7.5,2024-12-19,04:10pm,NBA1H
Moritz Wagner,ORL,OKC,Points,13.5,2024-12-19,04:10pm,NBA
Moritz Wagner,ORL,OKC,Pts+Asts,16.5,2024-12-19,04:10pm,NBA
Joe Mixon,HOU,KC,Fantasy Score,15.5,2024-12-21,10:00am,NFL
Joe Mixon,HOU,KC 1st Half,Fantasy Score,8.0,2024-12-21,10:00am,NFL1H
1Jiang,UP,OMG MAP 1,MAP 1 Kills,3.0,2024-12-19,12:00am,LoL
Isaiah Hartenstein,OKC,ORL,Blks+Stls,1.5,2024-12-19,04:10pm,NBA
Isaiah Hartenstein,OKC,ORL,Steals,0.5,2024-12-19,04:10pm,NBA
Isaiah Hartenstein,OKC,ORL 1st Half,Pts+Rebs+Asts,13.0,2024-12-19,04:10pm,NBA1H
Isaiah Hartenstein,OKC,ORL 1st Half,Points,5.5,2024-12-19,04:10pm,NBA1H
Isaiah Hartenstein,OKC,ORL,Rebounds,11.5,2024-12-19,04:10pm,NBA
Isaiah Hartenstein,OKC,ORL,Points,10.5,2024-12-19,04:10pm,NBA
Isaiah Hartenstein,OKC,ORL,Rebs+Asts,14.5,2024-12-19,04:10pm,NBA
Isaiah Hartenstein,OKC,ORL,Pts+Rebs+Asts,25.5,2024-12-19,04:10pm,NBA
Isaiah Hartenstein,OKC,ORL,Pts+Rebs,22.5,2024-12-19,04:10pm,NBA
Nico Collins,HOU,KC 1st Half,Fantasy Score,8.5,2024-12-21,10:00am,NFL1H
Nico Collins,HOU,KC,Longest Reception,26.5,2024-12-21,10:00am,NFL
Nico Collins,HOU,KC,Receiving Yards,81.5,2024-12-21,10:00am,NFL
